"","Cd","Cr","Ni","As","Pb","Cu","RI"
"1",2.57022852931548,30.2112229048539,11.2257739481653,4.87629654613835,190.72335923502,55.9964783991544,295.603359562647
"2",-4.39071514752156,3.55884069349531,12.6931610656043,7.62141184273001,441.278230341304,75.0287288221664,535.789657617779
"3",17.7824978958719,5.53891851146274,4.34617163533139,11.0768514871394,108.230010256074,21.0609502318241,168.035400017704
"4",7.61553296209928,39.3594294060503,5.11096536924085,6.13530684250034,350.021958625813,31.5634576259686,439.806650831673
"5",21.6827768735143,15.6529513374936,7.87386356550747,10.1458705730793,-57.6947703059542,59.3774562772538,57.0381483208942
"6",22.0399810640267,17.9616989938932,13.6524069349318,-0.863898718614223,338.890622880485,54.7725082486936,446.453319403417
"7",11.91574256049,15.726933594104,14.2142961127445,11.6140412009628,65.1080241282719,11.6740353421945,130.253072938768
"8",8.15833318202722,3.14353255208359,0.443434499389056,9.77483047962691,18.9766755985748,70.9921013632582,111.48890767496
"9",8.8204122694284,33.2979103350216,8.33268973139405,5.0999832817695,202.200049212117,26.455668432802,284.206713262532
"10",14.4861421632486,42.745842289679,12.2119317032661,8.53635665727485,69.3013761668197,79.053502042597,226.335151022885
"11",18.8457484235051,23.8099512926066,8.9593450559512,7.34884011008365,364.060226164946,33.5723396317924,456.596450678885
"12",9.51345755667665,17.2066955403498,10.3921622048491,5.8095328640457,265.617215553894,28.2558122214967,336.794875941312
"13",23.0208831196296,25.0863138567615,7.12447236324454,9.60187471239904,210.529047087146,41.2539388910139,316.616530030194
"14",18.1529818248667,42.5403552900009,12.0870468052583,10.4049844179359,211.553958612945,30.9232939527974,325.662620903804
"15",9.82909392850102,24.8984793626793,6.5896419450013,4.097831514413,351.819473339973,41.2056038891264,438.440123979694
"16",-2.63030616048509,10.9706059809989,20.202075966775,6.33804563997048,305.263776425343,75.955251714146,416.099449566748
"17",7.59947814890855,14.280774060317,11.5446623982666,8.64112725536067,-84.8819294456382,34.5278027671708,-8.28808481561459
"18",-1.55358570430469,20.2106932372473,6.0381161775137,5.55233538451262,199.246344063662,53.4848771153176,282.978780273948
"19",15.3615197600433,14.8506996781463,11.2053067447825,6.6673398305225,338.675657032636,3.91967532174287,390.680198367874
"20",15.1334452387366,27.2150847256924,1.49064257174365,3.22774886193723,318.732980546739,25.9606459759039,391.760547920753
"21",12.5455024617341,15.4028712539793,6.74596334597696,5.02667313861653,311.536343095552,39.7093624001595,390.966715696019
"22",12.7497913866929,28.2973197706064,19.2764700703957,7.64127714445861,203.285872744092,48.6807226441967,319.931453760442
"23",10.3920865723758,16.64813857954,17.3732774538249,6.25740022822137,465.363212039326,35.4962566158026,551.53037148909
"24",7.28087400820691,38.5675247660399,14.7122713054515,6.44309010732238,42.3469843482167,40.7497062529355,150.100450788173
"25",3.05350547800191,32.2994482433217,14.1363456139405,9.63780044448604,156.422968411497,33.5228863274787,249.072954518726
"26",-8.57334168376807,27.7108067834056,13.1458118693882,9.67032517515403,371.158765734376,40.1680126003509,453.280380478907
"27",10.4310488340774,15.9693609170993,13.6468357218867,10.5146307416228,242.897155510531,25.9399193885702,319.398951113787
"28",10.6707952181728,20.4374905249322,0.427836594062949,6.7401506861551,382.024672635983,55.9281523922515,476.229098051557
"29",41.7660151153493,7.8496264428893,21.2205277269749,14.0160437921633,221.403146330669,28.5908614744835,334.846220882529
"30",23.9004969900902,15.6343443880119,14.132372201183,10.4603968620436,196.284164676309,23.310114832734,283.721889950372
"31",15.40783874595,18.4626896745228,5.80909447413842,4.7757356512215,296.105064043256,56.6512750026999,397.211697591789
"32",3.5600372159202,40.1792447665402,8.13740428080534,1.16172642044244,294.408728510102,46.6653683906588,394.112509584469
"33",-0.359934706617532,7.91236692998936,7.30315506567885,3.76327023272856,103.276509890861,30.6152949774708,152.510662390111
"34",15.9687982917651,15.2322933247307,6.94997301221101,5.77198033071379,109.944313073543,42.7120438564199,196.579401889384
"35",2.09487878131487,29.7540197735029,13.9884490518874,6.61374817524916,235.542317303911,87.6644912578063,375.657904343671
"36",17.215433801519,3.87427219105458,14.1337788335803,8.46822020258228,-90.3958786530973,46.6016748334287,-0.102498790932366
"37",12.9689390178634,42.6506375288207,14.197813043089,8.0088436804228,338.061835152665,24.8363801625862,440.724448585448
"38",4.68242505832956,14.4844637692857,16.1230829584647,8.2855006000825,145.48490628117,30.5039567169762,219.564335384309
"39",6.85102674640809,20.3320398956655,15.1137241291349,11.6416474677432,215.818145938053,50.8671325489057,320.62371672591
"40",11.717138309588,21.8475977284825,11.8524283470637,6.27005610412106,209.479636308223,56.1079118602123,317.274768657691
"41",5.86764119475555,34.012471660916,9.17159175915272,8.7210175888651,163.112718102739,59.1171950739692,280.002635380398
"42",10.6946001427896,13.7289012450982,16.0035244663198,10.0080718162403,177.539131216054,60.1870806653467,288.161309551849
"43",6.15876997147839,41.8299506463301,16.1096067258945,6.00515534336204,151.800555572697,80.0409542547023,301.944992514464
"44",22.2763938404975,-3.89587187237553,9.83187148771894,10.8776435104408,88.5117451545467,53.1292777782688,180.731059899097
"45",12.0807997979086,35.8034891194379,3.07182631522648,10.9878586278335,190.401004919292,4.73533382758607,257.080312607284
"46",7.92624551948927,20.1234066603437,12.6115362113339,14.3131270001985,282.700515577578,49.7796914806336,387.454522449577
"47",7.41971439706763,29.4478713990533,11.9119833025151,9.09419093348424,376.181912254195,45.6398694112691,479.695541697585
"48",2.65292381882316,20.7138203010457,7.69811107017461,7.03373859044927,419.15961579414,38.97591056359,496.234120138223
"49",22.415567336673,19.4653509572943,16.8658135773889,8.47859626444579,212.184638962377,67.780317977643,347.190285075822
"50",7.80677759253504,15.5766483617002,18.3518017389541,9.71453018665314,191.260314492928,60.972357737947,303.682430110717
"51",11.8421057580023,25.2401412620673,15.0101421093795,6.55875785848102,228.437252275242,39.9492434649773,327.03764272815
"52",13.4007873404237,33.1482661042233,14.577922554852,6.8441102943766,52.1924091706341,41.9845748969564,162.148070361466
"53",5.73470399918153,21.8118126208167,11.9972150757247,10.7079222779049,212.19463930061,12.7604677345039,275.206761008742
"54",9.03823751531415,8.74889897480768,7.55175449012715,6.2595008718313,328.841634075442,-1.5147094746857,358.925316452836
"55",30.0237436449449,24.8316500095964,7.58038368813751,5.61561924249413,341.827527993239,49.1981562564153,459.077080834827
"56",6.29585475402191,30.8092640240988,14.5124379854587,9.57283863257731,314.610483456214,40.4326417677472,416.233520620117
"57",6.81121579133862,34.2537349972771,18.5492374474736,8.99668247042251,198.748193823491,36.1980222978116,303.557086827815
"58",20.705930995393,24.5327587524457,5.10517440612086,6.12964368057569,-65.2840235305738,44.0777605490163,35.2672448529777
"59",-0.755672457882545,13.4313322388191,4.72479887946257,7.13566517787001,439.925286440693,47.8503031100299,512.311713388992
"60",10.8727899738681,26.0670177137555,10.2720346892801,1.9818588119285,74.7827264473346,54.2449816259113,178.221409262078
"61",18.5571836000545,15.9407003966018,14.4543248526725,11.4773046529718,115.772988432332,35.9559388061986,212.158440740831
"62",14.097663394699,17.8382616656388,24.4183871578197,10.1796395302452,325.690652008827,29.6129051915262,421.837508948755
"63",17.155402401436,4.27830199680493,16.7151039762522,8.31670221327276,266.333986694921,21.4213095965462,334.220806879233
"64",5.01774338325695,0.538283068391266,8.67284865296832,6.3255587289474,218.145808292194,19.0999764976165,257.800218623374
"65",17.6118515177858,15.5050714656438,6.3941272041516,10.9720669572678,69.5733683398864,25.4158203295136,145.472305814249
"66",18.140061655157,36.0950911642646,15.0845358000607,6.71326092392077,288.42091339532,16.6370448715118,381.090907810235
"67",-6.65789134500763,20.5042580842986,11.9485354573306,4.62941068896147,278.077368549141,37.231160523639,345.732841958363
"68",15.7097071980375,12.5437449961521,9.30042031913718,6.96224156614271,164.545405914821,9.47571210631107,218.537232100601
"69",7.40585571811777,34.7930615649216,13.2521726090878,10.5156933771721,142.790744131252,23.9673277098243,232.724855110376
"70",7.296129410985,14.2059609543078,21.958622816685,8.56839817523079,181.518682927671,10.1463804383382,243.694174723218
"71",11.0330378222586,19.1182126172844,7.46822261827836,7.148391688776,252.378758726811,45.2417117858938,342.388335259303
"72",8.23734836804598,13.860871438982,2.20699461851655,11.7747852114793,272.319856055423,37.7029042934322,346.102759985879
"73",14.4319321442363,19.0650675247665,11.9591409969614,9.15407967776761,294.203324647855,73.9597470047427,422.773291996329
"74",23.5427864857299,10.3388722685797,16.9666334644652,5.33218734712315,91.8352770908452,59.7102289757602,207.725985632503
"75",13.0986784642074,24.999388609442,17.0539158314867,2.3455909717642,450.316057460496,18.6679548268523,526.481586164248
"76",-1.24448490916756,29.3755858549082,4.05115612312252,7.2478995198607,336.301255800175,37.479978990178,413.211391379077
"77",17.637793774444,27.0489493188249,16.7331510388436,15.1812623531221,194.162172998731,61.7780885970565,332.541418081023
"78",11.7204959741067,32.3820988665128,12.1331627505707,14.2670815911143,311.178203020401,35.6207730181568,417.301815220863
"79",31.4209592332535,17.3127105701529,13.15806697598,5.78382379745408,402.54043900075,14.152928348182,484.368927925772
"80",2.49386829107432,26.8751367155312,13.0213307900418,6.44445709692962,163.131537610355,58.0357797437083,270.00211024764
"81",11.039216672924,8.11631075346898,15.7300170190944,5.97591063492554,258.064347656185,53.5459911384043,352.471793875002
"82",14.500182060693,31.1522466488549,3.75910487015747,11.4300679116881,173.617241505376,51.9685404925636,286.427383489333
"83",15.0889268217523,31.4390311251949,13.0973751460307,8.56607033760588,174.877901642272,21.377417899137,264.446722971993
"84",6.14936982318081,5.54138549228344,18.5592560103122,9.02744349040905,331.85112554173,35.086938509903,406.215518867819
"85",3.50222636394765,20.0370523133564,21.2900513720574,7.10265206975393,165.692165841105,41.003697838832,258.627845799052
"86",20.6760571583528,14.1700140058718,10.4343885356399,5.723956371185,288.533891451856,26.832759294717,366.371066817622
"87",1.52738233446052,19.0688026106733,10.6576260422365,10.8461803260702,218.211446171005,43.0484763917046,303.35991387615
"88",11.1193826214137,7.17417079795798,9.36863108252842,7.47027119361349,251.526748088291,17.8163570091404,304.475560792945
"89",14.6054920140481,30.5198572500124,10.7190738371018,12.7923513015252,304.92762866513,36.7652503131477,410.329653380965
"90",16.0518376005885,17.3643633734243,11.3134455267278,8.55991406000572,84.4743244789342,57.8947464165198,195.6586314562
"91",27.8097857016191,17.4019808597073,6.06438049431409,6.78173365551678,344.053285219478,35.295963523483,437.407129454118
"92",-5.39179715678156,0.611974890012323,19.0859368897115,3.67736075030556,243.504686541732,43.0691577572002,304.55731967218
"93",7.4525793506955,26.8016195810988,21.7301944956232,6.54191088594067,171.424301791607,34.6103681069533,268.560974211919
"94",-6.67472396239961,10.8836516016615,15.0526754485426,11.4749787259759,357.688089419392,68.1941271305494,456.618798363722
"95",2.01852905895309,17.2271058137912,10.0046902297816,5.15930336193545,182.464041435427,66.8175020502427,283.691171950131
"96",14.8598337788138,37.1791986607205,13.7457625429677,7.38104963816574,137.26572521503,45.7848782864399,256.216448122137
"97",-5.6469632317727,5.47088792487423,14.8945085712595,5.1271249346521,25.8186333990804,40.0036900644183,85.6678816625119
"98",16.696519753143,15.8100902216648,9.30818558524123,11.0023283815004,89.4711431254155,80.4778432068224,222.766110273787
"99",0.985742685308312,11.4987251354066,23.5753236437653,6.4044383703558,287.996930058482,47.9859674362066,378.447127329525
"100",14.9320317837583,12.1495057735015,7.65870831881436,8.90498565091352,133.462671610543,48.8129961601649,225.920899297695
"101",2.58627186980394,16.3837594742485,5.398260607591,13.3769147546672,521.910125647018,22.5478478539111,582.20318020724
"102",6.88290931888278,41.8885910866205,8.43987807036888,0.779132569104277,267.620699506022,12.0302396459629,337.641450196961
"103",11.5231630774105,4.84139049400721,6.46504022666836,8.67129833862423,173.691397335511,26.522554495613,231.714843967835
"104",5.5108125619755,11.9202453453466,11.1456639338905,7.27427454176666,494.80853504007,28.8590749509675,559.518606374016
"105",14.6261008631777,27.4263530865337,18.3228430538454,5.44438289095987,-59.3562368660861,31.5529909559154,38.0164339843459
