"","Cd","Cr","Ni","As","Pb","Cu","RI","Season"
"1",13.8877180944417,24.0881626074569,4.75491085142542,8.45783986951244,191.688205765951,37.9812220158594,280.858059204647,"Rainy"
"2",-2.55388366738678,12.2166766551693,6.98306779200735,5.39400098045625,228.082753590343,34.2992143786495,284.421829729239,"Rainy"
"3",11.3219916758296,21.7522989496356,13.2746668399379,3.35314042212226,113.400065049482,43.6353490563177,206.737511993325,"Rainy"
"4",3.56001491965577,2.45294300274485,20.2287733694582,11.452906569105,229.277867058865,67.222856372401,334.19536129223,"Rainy"
"5",17.4766853033298,18.4257489470768,15.2582865256893,5.10844483277642,170.098693204526,71.1809738837578,297.548832697156,"Rainy"
"6",6.9954921121459,25.5821850456182,18.0063763454376,6.38782552472303,403.769656405265,39.12625480886,499.86779024205,"Rainy"
"7",19.21397095269,19.2654033170364,14.4639313954699,6.74713040791252,200.588655617525,36.5453994700121,296.824491160645,"Rainy"
"8",3.478253997593,11.0466012028633,2.47274623525843,5.04571656397665,412.068413600543,43.5048465612003,477.616578161435,"Rainy"
"9",5.81496245772159,21.541179704495,11.9681186410829,9.31054359529766,104.308284636952,56.8487408549965,209.791829890545,"Rainy"
"10",11.8104742572215,9.20235195993949,19.394198290234,8.29092610337655,214.143364894315,36.2780548494328,299.119370354519,"Rainy"
"11",11.7812434400264,6.78806872064234,13.3387806410662,11.4693336559855,510.457851108751,41.3604925860275,595.195770152499,"Rainy"
"12",33.4668371401384,22.8069723431935,11.4045028049614,7.35479902477694,214.767310971062,10.2279956006548,300.028417884787,"Rainy"
"13",29.914790797241,33.0924861170111,11.314130317442,6.74100811974959,195.194380327944,59.6961399121766,335.952935591565,"Rainy"
"14",-2.42563678445294,2.73866636257561,7.05211932085443,9.67230435592433,193.860550733181,46.7228820757725,257.620886063855,"Rainy"
"15",5.81322709819466,-3.29722652351672,3.64851831662906,6.66289962361329,353.407182733359,53.2453436420574,419.479944890337,"Rainy"
"16",13.2286403933325,23.6197499905083,9.71014221275307,6.84474895514196,104.838570724523,47.4694315801464,205.711283856405,"Rainy"
"17",4.44596175942796,24.9987816229076,8.81304782693878,9.36004193116903,212.94143920148,49.3028122758398,309.862084617763,"Rainy"
"18",9.26956932154084,24.8024243959177,16.3296937298906,8.78141203134953,390.006333442911,38.2331467622794,487.422579683889,"Rainy"
"19",16.1367501119026,27.2179714593172,12.1435922172392,1.98269390439548,534.602679928257,49.4179062740806,641.501593895192,"Rainy"
"20",16.2563565476508,19.3061186838735,19.5352237267691,4.26431540452117,232.989036845141,1.2473787404602,293.598429948415,"Rainy"
"21",8.85612976772154,8.59916611605286,4.85585615555469,10.3949878173145,92.1517929564448,33.7495943536265,158.607527166715,"Rainy"
"22",-1.16020308931908,29.6189766602031,12.1926045706416,9.59304742087907,283.879448047253,48.017794292355,382.141667902013,"Rainy"
"23",4.47437246105319,0.0676058608869035,19.2107954146537,8.92010272574668,213.674948546817,51.640898214193,297.988723223351,"Rainy"
"24",8.43469199374498,16.2763466309803,10.1390039080219,12.2391930419809,229.994762082147,41.8261792526298,318.910176909505,"Rainy"
"25",15.5998656728445,28.1143701449709,0.918926550982793,6.59701507223978,218.712608612053,31.4103087667917,301.353094819883,"Rainy"
"26",5.20784051825521,12.6314590717076,12.0879816852747,6.18732770906317,282.22373895076,55.4561967818965,373.794544716957,"Rainy"
"27",22.2254654881758,25.0937926048637,6.37747170461441,5.68972450283418,112.014365405359,10.0488777197622,181.449697425609,"Rainy"
"28",-0.934624852052623,29.5602851991862,6.18487851826029,11.7086222312184,85.9564986209074,60.1113930278785,192.587052745398,"Rainy"
"29",7.87758694989839,19.5076079264541,4.55203257188834,5.08950807826633,474.373457650195,34.1054250488008,545.505618225503,"Rainy"
"30",0.569483993429943,30.2985385200201,20.4361912918669,8.09941132739352,-103.639974976397,71.4782427119865,27.2418928683004,"Rainy"
"31",0.39530772967257,5.66272252220769,11.1294617271152,6.79891561409908,220.89423224901,20.37489207702,265.255531919125,"Rainy"
"32",11.8878142013481,14.7480079865934,3.81881741864554,2.05525207661147,349.308481316673,50.9683051380913,432.786678137962,"Rainy"
"33",28.6891135163464,29.5473595351433,18.6801554967578,6.19798807546785,120.588513806077,33.6630057641735,237.366136193966,"Rainy"
"34",2.55366629965166,26.4701760445083,9.13822051641661,6.33004363565237,95.9789151363991,42.4265027318608,182.897524364489,"Rainy"
"35",18.2605245686005,24.2554288596071,12.8108674608709,12.6719489971325,193.916343758997,78.3023852606831,340.217498905891,"Rainy"
"36",17.7188293772102,19.8000699636797,12.8214746427005,6.07791433687806,324.187113616425,67.1609324197353,447.766334356629,"Rainy"
"37",5.25866341322016,8.87412753936371,24.0650130870657,8.07943716961757,51.4567401618183,22.9578100187732,120.691791389859,"Rainy"
"38",14.4967384717754,36.44084593622,13.4923980075006,9.2689553379352,356.613640702933,85.1921718842873,515.504750340651,"Rainy"
"39",16.424769372978,16.8679434282193,11.6625761982673,9.18902816033687,379.513419134226,72.5734374344545,506.231173728482,"Rainy"
"40",7.73475289164125,18.6538332833194,11.6776696303397,12.9881329432496,335.095970081143,29.0164132762464,415.16677210594,"Rainy"
"41",15.618700665238,22.0845430771987,11.4290618149501,8.83372241463646,377.661849711494,35.2285327753939,470.856410458912,"Rainy"
"42",7.39939263331414,21.0509564327487,5.43256840938208,8.6632634138751,81.0573325997479,40.4447336313453,164.048247120413,"Rainy"
"43",8.62431879369197,13.6139414419173,14.9515659977063,14.185520598758,185.603425143842,18.3839738043726,255.362745780289,"Rainy"
"44",14.100533993967,18.8555558064816,19.6843518034293,8.00746831713559,44.3806424212562,40.4627248505072,145.491277192777,"Rainy"
