"","Cd","Cr","Ni","As","Pb","Cu","RI"
"1",169.143552967142,4.10544906554512,16.6729182278702,8.97753197204153,448.736263777815,35.2655888977918,682.901304908205
"2",2.88906370624975,25.9278931181624,6.00558712230089,11.6905112847482,378.013864419568,60.614828437015,485.141748088044
"3",16.99967318742,22.0803474241183,13.501952604571,5.41614879636573,104.606361132469,61.9809041582928,224.585387303237
"4",12.7874330578093,63.0302586833843,5.2636124357825,6.88460288586312,123.370308755663,45.0473045882704,256.383520406773
"5",4.3366497355038,4.59474851787992,10.5504543306422,10.1577821415796,220.818604823623,34.4838221475817,284.94206169681
"6",23.4445734567779,16.259653669241,10.0935362751196,5.15601033694715,197.208751688306,51.7210137030399,303.883539129432
"7",4.18092209380938,13.289549889084,9.78654388150095,8.94636605663002,325.63838770601,38.3365793620668,400.178348989101
"8",2.29263362956606,38.8292655268648,29.814026977851,6.87814490294632,64.7523533170525,35.5628310041772,178.129255358458
"9",10.9925048455329,34.4642106424296,11.3705714383553,5.12848255648314,115.960280964061,35.1619186673077,213.077969114169
"10",4.38790822708521,5.36113698723102,8.14422247528601,15.3692586296222,370.147876025109,19.2527817205251,422.663184064859
"11",5.23216886223825,26.4437421854628,22.5197116615602,5.05744799507232,324.816722610272,34.4314047118336,418.501198026439
"12",4.2667444416596,9.88387880755694,15.2011773041301,5.49537118527383,132.781824640363,97.6264392850192,265.255435664003
"13",5.45543976546077,20.6797946670895,6.42539245795478,7.22914992497802,183.423673737229,40.2509004080264,263.464350960738
"14",8.59055808737827,58.4945167461657,7.63993493078236,4.95407539146256,419.879602486439,53.3180747762153,552.876762418443
"15",3.77529355081682,20.7662971285958,14.6349063009873,9.39789964808692,148.052532492881,40.7602147964005,237.387143917768
"16",11.2555998728312,37.9657446912574,19.5682210827976,11.6907929114998,169.721247526085,48.5626716239438,298.764277708415
"17",12.7313383383492,18.6356370628553,8.85156715276829,7.91908447877921,104.11814176685,24.592396929881,176.848165729483
"18",7.3917572090872,11.1340975619585,18.0152835680491,6.00927480167636,481.178541852315,71.569004185268,595.297959178354
"19",4.66941861665514,8.73363663397977,2.75145462494606,4.46268117072286,143.482194956765,37.2449611610535,201.344347164122
"20",4.85974141578304,9.02376354055747,7.4980511143783,10.6239408934013,487.121892839902,42.9249539055357,562.052343709558
"21",18.3767931523412,3.79815451635298,18.9327325174847,4.24518370142699,146.706436327974,34.3383802530411,226.397680468621
"22",11.2586173506504,28.6565155173899,9.53305498993616,3.10885005383909,263.544866935861,34.607945085146,350.709849932823
"23",23.4228190599261,41.9300249265475,23.3167721059361,8.05998946452303,328.469671273519,38.7076147850664,463.906891615519
"24",17.0384159261927,14.6518720027855,18.7535842688093,5.06843457172658,286.944690625024,53.115269522671,395.572266917209
"25",4.38554485930142,24.3848921337337,34.059373123127,5.19388966959867,118.632136512651,28.8698123107095,215.525648609122
"26",8.03663718406704,127.411529300853,8.89865569024168,7.23502008434285,457.978498408485,26.3873467718059,635.947687439796
"27",12.9110231689058,72.5244879974369,10.3807533940404,8.74433108099944,294.531563395418,48.2775763130678,447.369735349869
"28",3.51700278150616,7.21957794851332,8.05870833195121,7.90735122403884,91.9181176800295,50.1298302018355,168.750588167874
"29",9.376380968902,39.9299702460223,12.6482184037391,11.6889543114508,173.483810574137,40.0791535727418,287.206488076993
"30",7.10050303049106,3.7515598528906,18.0787317574825,6.47747295758625,294.926980801735,37.7851582989481,368.120406699133
"31",6.44984219064554,7.30467530471518,6.30629736885962,9.09033031118687,217.761184382049,34.541697928479,281.454027485935
"32",7.3607496325711,10.3637116183421,36.7473254896478,9.17156889435799,417.276428579791,57.5638454461364,538.483629660846
"33",5.95014701258008,3.06957379823489,6.94193843869051,4.94422215777581,54.4654242646595,49.6491554994401,125.020461171381
"34",6.79758319163074,4.2444403097967,12.649183961393,7.97703733741583,224.185647022375,34.573993922791,290.427885745402
"35",13.1605779741366,83.1000043110629,9.82389992296844,4.35026271465099,233.550528663883,24.0626031604568,368.047876747159
"36",10.4164744026038,16.957425921947,6.1123227171674,3.35263453840109,109.827279522721,40.8458145218435,187.511951624683
"37",11.8288125919041,8.41114920984051,16.7239617731423,4.0616040881325,73.1185634247046,35.4367477554845,149.580838843209
"38",9.87637432386818,17.5000252622082,9.19476326074381,6.62134068335127,149.350448384126,29.6310291624024,222.173981076699
"39",8.40711156072827,22.417012214396,8.6929770421,7.80339349096127,151.3512419485,33.7868407959205,232.458577052606
"40",13.3778922268727,6.2235775656559,15.4195164565819,19.2685967382358,304.405316258128,34.7370369631609,393.431936208636
"41",2.97727506153075,6.7436566682008,46.576787680772,9.66469508107595,272.984226150403,27.3942640098646,366.340904651847
"42",10.5230237534702,1.89453721772698,10.4088690134801,9.00082843823149,506.242961429095,42.2307275022068,580.30094735421
"43",2.43475192598967,2.73798645736185,8.47611135625247,7.24012717454095,137.558037525377,23.3735689890295,181.820583428552
"44",4.99200887032774,9.94490924417116,7.42288971544078,6.52455851034186,33.0656254219816,34.3280444589561,96.2780362212193
"45",18.8138626029191,9.87904464057328,7.9247682615675,4.01323874839893,454.841906691385,61.791527334907,557.264348279751
"46",4.93916499755202,44.5723602989416,19.1606571963397,8.82036920341231,421.092029449211,41.6141112007417,540.198692346198
"47",9.37029960636509,3.48114483890696,23.3248772850592,6.99356767887933,335.609216927007,37.2407134484166,416.019819784634
"48",32.4693532785901,54.8146768747333,19.2608389523085,4.23556490396587,197.340468165904,28.0814637233548,336.202365898857
"49",6.46064130433231,11.7643194775199,7.33377653702084,4.84922162358102,163.795444471553,39.8176776467641,234.021081060771
"50",7.43096334521705,15.9063035415831,12.1277358290893,12.3148234781424,112.506460220655,50.1558656210489,210.442152035735
"51",3.6157386078135,23.6517343969904,7.93566705069266,18.1703406841801,85.7904948544756,95.1310279484517,234.295003542604
"52",6.51180951439395,61.2255188651406,12.817878183315,6.99999375070488,338.164303566809,53.2459780021091,478.965481882472
"53",67.3054376936114,12.3245019730019,26.5419990040656,9.22402712439065,162.628533163953,43.5647476046667,321.58924656369
"54",20.4249192512601,6.74781663542357,10.0121689993008,6.96668368970312,347.655143633527,12.1530567518796,403.959788961095
"55",7.55141416173814,44.8115855310526,15.6165792830783,6.20572472906471,184.756541734308,23.6675815452337,282.609426984475
"56",11.1058818519547,16.2476560353058,18.3996547794056,17.6995441042306,282.930620457557,46.1509809185632,392.534338147017
"57",5.35486714539131,18.1125111048972,14.9529235728989,8.17494501333398,170.773306592726,34.1589947354538,251.527548164701
"58",14.7313474717614,7.59089672375139,17.915342563812,12.3695882726028,86.982558210745,18.3772695610527,157.967002803725
"59",4.16721461047493,5.25424701732427,8.18534871234895,15.9947199958295,345.547873449731,40.9320364157889,420.081440201498
"60",8.80431429372582,24.4758758409833,17.6086750386789,3.65557264759595,140.597016335395,43.772759183695,238.914213340074
"61",8.23916046287161,13.5817094810495,6.74324271421935,8.73058132811631,505.941752753443,47.7508840213873,590.987330761087
"62",1.50193947643889,11.6840548158627,14.8563015243904,11.7960031336629,49.2076314922352,60.1246982087689,149.170628651359
"63",11.102112863166,16.6945084397425,6.88444416438554,10.9223827749983,83.7445620097229,43.7838406666165,173.131850918632
"64",10.3005034141213,35.08438318702,12.6255380013445,5.02388198374466,292.039544555567,29.3403915877036,384.414242729501
"65",16.9349143858063,9.90385073799112,21.609029761485,6.90894252190758,93.8705094095021,21.9942956455265,171.221542462219
"66",6.64910570261964,3.13764767710436,8.49869808517699,6.28872843158573,163.801632341313,38.2317181815257,226.607530419325
"67",14.9440010822417,51.4424310160115,16.4705364887231,6.98861798486499,134.957838803158,27.044244849485,251.847670224484
"68",9.01180387600881,8.9853694729772,12.1528903312537,10.4633119094601,184.615677391637,24.555852023164,249.784905004501
"69",2.72698146413697,9.80926603071708,10.8313514506345,7.0466575131167,184.844656721351,60.8708139846537,276.12972716461
"70",2.52564206449672,12.857167807958,5.71420087781732,6.15302201877232,128.890648871845,33.6430829582827,189.783764599172
"71",15.7163826406977,26.3928338006652,12.7868629815022,6.31027714424656,115.517645580094,44.5387057218137,221.26270786902
"72",10.7363273040842,12.5595701495618,7.25670958644362,5.20910685296033,263.122586339786,34.8099905263165,333.694290759152
"73",13.0247110670725,19.690438833477,11.1800398393113,5.88627027620817,152.934845496546,54.6382252653566,257.354530777972
"74",26.0421303474492,14.3808326580064,20.6989168573698,6.6222351841916,188.016473291948,70.7610198106214,326.521608149586
"75",5.08934889935989,18.541538224511,12.0378053828879,5.21433819100814,569.637023907661,34.6972061183616,645.217260723789
"76",30.931400188785,4.59875079646219,11.2217144301237,3.4897873649685,54.7606534990023,53.6838930974294,158.686199376771
"77",4.74726824716845,1.85055963345912,7.31662543957993,4.27488535513027,301.635526141864,29.297244863195,349.122109680396
"78",14.8774606640876,1.92644987976178,12.1615809669043,8.18514312742896,227.160233617202,19.0792826612878,283.390150916672
"79",5.98112655585299,20.4064985086001,5.59394562181093,7.59015877245586,284.048277940281,43.5830561773246,367.203063576326
"80",6.11086127155404,60.0337633963602,7.52238084151447,4.3585668476941,143.805866621649,35.0545054460887,256.885944424861
"81",7.48433638400327,6.84297529561427,17.6589829128905,5.81306766358514,204.190748355687,44.6491334382658,286.639244050046
"82",12.3410398145368,17.471836202435,7.93978876471604,6.03152345536672,163.665195211968,43.6040274565887,251.053410905612
"83",2.97496552399079,4.76325856011072,27.5010756165058,11.8020705983949,531.31852825924,21.9058724677929,600.265771026036
"84",4.08314086276373,6.73619873689647,11.4376573741308,4.59377044970541,133.727184225815,23.8585825589549,184.436534208266
"85",10.8598858562311,7.06791400864737,8.37414168224958,3.97132254609333,640.2601983565,31.6410324393226,702.174494889044
"86",31.3448524186077,3.82239869927409,16.7669333966553,4.45208626206053,108.156511724227,27.4231527894153,191.96593529024
"87",13.1245231645108,3.87210997007216,12.3086247319074,6.74769824504772,175.171609261603,43.7715121387125,254.996077511854
"88",16.9660605052021,16.4901326720377,5.49752458462371,3.17714527249162,189.378394172251,41.2041694963985,272.713426703005
"89",7.42639778379903,61.3537496765713,4.15769130309773,8.41094817936234,310.057266572043,40.8755369307999,432.281590445673
"90",25.2722627842872,14.7886460365805,9.58365741593502,7.14715417287494,320.42890673419,30.9767024489977,408.197329592866
"91",4.87787657226525,42.7034661193685,11.9066628077184,6.67461579555949,371.448218884731,37.6865990399436,475.297439219586
"92",4.3141494926139,7.56319122311564,18.1926142092104,3.48453839946953,166.921678534199,39.7100750403803,240.186246898989
"93",11.6388936133428,8.72493837076681,14.3708452552851,9.80276719557923,211.896829857635,40.7515349443578,297.185809236967
"94",3.6644977794282,15.4839686612618,8.4586092160976,6.11031571982687,411.723147625696,45.6552357678644,491.095774770174
"95",21.800691556834,17.3261266679696,11.3520761912706,17.4872414875656,266.722282742572,81.3690643567826,416.057483002995
"96",20.1892381210616,13.3884103474841,8.95697347676352,5.78894399873202,127.691346913604,17.6712823191673,193.686195176812
"97",2.62182980789965,7.97929188809398,24.1979023023137,4.91541760033083,200.50724574263,45.3532629802184,285.574950321486
"98",9.3282241278922,19.8416921777384,17.2445615921632,4.8249260619351,231.665407379989,48.6224690645797,331.527280404297
"99",17.5506132259329,12.1618784930295,13.6689297766254,9.67205197024721,102.777451665644,36.4238014195365,192.254726551015
"100",8.58805528841199,41.6185694493151,14.2173759206951,9.68696381802332,163.382147605439,23.8759409800997,261.369053061984
"101",14.9758730578179,22.5297608857112,8.94523298168826,11.3287547644313,59.3860316640529,36.3498334460357,153.515486799737
"102",16.067838136683,19.0026515015466,8.14409333462695,5.81828615121605,88.5256673770955,43.1687506286857,180.727287129854
"103",4.52187951301389,46.6311142916673,16.9710475133613,3.79011442085123,100.600933800226,38.7893048875955,211.304394426716
"104",6.7522918331021,81.7049459748857,4.60990922447912,8.87419520066443,155.74686913198,49.5835862600248,307.271797625136
"105",8.12228033046278,23.694968350862,5.91342710755331,6.8755283251362,231.638875133976,48.7567136105003,325.00179285849
"106",6.06845366733903,58.1047361007629,26.7539333986334,2.3163517247834,124.504826366118,41.7526028003974,259.500904058034
"107",27.8856329100976,61.2634686470644,8.53353630627387,7.02023814195571,159.793241223138,31.3983064827445,295.894423711274
"108",16.1852772732028,47.6771546027187,18.9639498682469,4.96321466945449,259.524368902586,22.4062516410212,369.72021695723
"109",30.7377915646371,25.3836907163758,8.09330723258559,4.83280226825417,189.260513561476,55.1937352717569,313.501840615085
"110",6.47879040275757,14.572059303953,19.158459304844,4.90820558717301,197.467316717914,18.3417268559889,260.926558172631
"111",15.4229580371449,33.6277769992207,9.42916535798522,6.14249720889348,176.835667257809,70.2745313697338,311.732596230787
"112",12.9770238009684,11.6639535061413,11.854453425739,10.0782273664701,222.85174721353,46.9204334277313,316.34583874058
"113",3.33491364023259,7.14845119354094,7.62477838030677,16.4690670126488,159.5943433465,37.8985896526085,232.070143225838
"114",2.08112591289829,14.1800782030884,12.3022989901176,10.1033189265579,318.054285889299,29.9608909128148,386.681998834776
"115",7.50248108920273,9.18824837989972,14.9634183896068,5.28190704346639,164.155254370094,33.1901055250038,234.281414797274
"116",3.4032139434399,10.5443964363791,15.4834405853658,5.86451368618672,139.679246498401,25.9670685728268,200.941879722599
"117",12.7684338566962,46.5254133328523,7.0534836672976,3.28148563663471,274.453510224312,35.1495353519297,379.231862069723
"118",3.0714101665183,8.39756974275597,9.58671837781859,9.17122846927974,456.108679506119,32.1012749293079,518.436881191799
"119",6.87998348870001,32.2711494766596,9.50886484073016,10.20642333064,161.489586563128,32.4795419134469,252.835549613305
"120",9.65793117961032,6.13543923386616,6.3988982248514,6.35070622044603,76.0070434845907,27.7927060162396,132.342724359604
"121",15.2573848342643,69.5265781130158,7.05136194794533,4.21034920540747,242.82433959553,28.2994393282761,367.169453024439
"122",1.34864510703516,4.05375325896407,6.34783132271039,8.44774844001767,287.41418643051,40.8784194853355,348.490584044573
"123",15.6648143367591,22.4770057656025,13.5367600115284,6.06161476979669,381.549000007661,68.0203589972158,507.309553888564
"124",4.85900186441505,26.719445154925,8.10237088233948,10.9734709557647,630.044609810502,79.6411578838881,760.340056551835
"125",9.04867281065484,10.5978592157958,11.3216894858848,10.4080135041521,236.15948817634,47.0131016204165,324.548824813244
"126",5.43874966387795,21.5297921739161,7.12717128386394,6.52339323414241,281.187163514742,34.4558825637137,356.262152434257
"127",18.1154827012877,31.0767497707758,6.87133543291306,4.21288066520776,209.44023656999,34.9126145567291,304.629299696904
"128",14.4999457952687,6.42459900861123,7.52764499758133,5.85049537726751,136.361827026397,55.6515799888182,226.316092193944
"129",25.0032943321682,8.0795846483541,15.8719535036065,8.29864177247661,120.971891971661,42.7965460388084,221.021912267075
"130",12.5566817158118,8.44661486671342,11.6906475904857,5.11181081774197,164.157968372274,46.1437443297423,248.107467692769
"131",8.31098107661368,19.3666796313034,14.7279786751216,5.99323221976433,228.37441167726,20.7493636605856,297.522646940648
"132",5.35139940698624,13.5274963512697,16.0934084729237,7.5012878134512,271.538249244926,42.7997067999185,356.811548089475
"133",2.88132823731679,5.90786826247035,11.4507245764571,7.79320489035518,194.016356148163,32.596871692719,254.646353807481
"134",12.0781156749668,30.0677765668328,9.61474634282925,3.8786954610547,106.339501106693,30.1519982962406,192.130833448617
"135",3.74499199213553,2.14042450327747,11.8141530360432,3.09137913906196,463.147363813119,42.1155576441044,526.053870127742
"136",8.52711139745794,4.94291458997123,7.72407382860111,7.10580437782247,269.574553258148,45.4363437839761,343.310801235977
"137",7.9114855062009,18.1774776846728,13.4496120795124,4.19804207579236,112.968995678376,46.8137681946328,203.519381219187
"138",2.6932588409553,11.300786644914,14.2799518235842,11.9280086724892,259.292747238557,65.965899319316,365.460652539816
"139",1.84027489485695,12.5999780250528,5.94014200171139,9.36411662183322,228.032466331715,34.9019369385888,292.678914813759
"140",8.98985270361284,6.97698429173004,17.7678751286937,10.0054645187745,469.896317032883,48.2442081860397,561.880701861734
