Mn,Fe,Cu,Zn,As,Pb,RI
0.9246533053575177,2.6155552750035467,2.0186807557254194,1.5539426550663429,-10.37374543558543,0.16827618746635853,-3.0926372569662455
0.6851643650216581,2.4500939263328028,0.9962652798987689,1.5159614848515386,7.155667864403156,0.756530234547725,13.55968315505565
0.7867584634683304,3.1230490151615906,3.528427424942434,1.629902681237413,11.448005708408695,-0.4384528466896982,20.077690446528763
1.0083826973771433,2.7185281134470345,2.3223432110399878,1.41908592745413,-3.0047946239519954,-0.07020843895264547,4.393336886413654
0.9428280582110338,2.6219278297671034,-6.747708776880696,1.7154321108365376,-3.0390698759551675,-0.6178433770349911,-5.12443403105618
0.4432979190093408,2.3840801853047657,1.3704342164633827,1.284487343309492,1.647203501239572,-0.1662255969900182,6.963277568336535
0.781727831602135,2.923446402280609,3.496804498861108,0.8483011127607462,10.431332789728357,0.2872382997517142,18.76885093498467
0.58832290002501,3.043838917354332,2.8602904678386967,0.8994132273490453,4.704142168784558,-0.0811507490037208,12.014856932347922
0.5967756055672917,2.604293346636664,-1.678541718666036,0.8328471658407277,-5.315470850007671,-0.5779937590180704,-3.5380902096470934
0.6869977716114708,2.5051443777522695,0.523484249053749,1.3591257570908335,-0.9774808609542497,-0.4795534022479457,3.617717892306127
0.6401928845249815,2.5647245979986306,0.25384069547141364,0.43884900712607894,3.0491646447820004,0.27013466086478455,7.21690649076789
0.8702586500453586,2.3123764499346326,0.8097907767495005,0.2667241174311953,-7.7244051371560785,0.006613977076475454,-3.458641165918916
0.7485320610921193,3.0152963114253657,2.6460644669413953,1.6113075463257474,-1.5030539759828379,0.8763275550550393,7.394473964856829
0.636265147482293,2.6694479093348553,3.3622709905344808,1.742299856269143,-2.9273709556398018,0.8600738768164101,6.342986824797381
0.6928387889389134,2.6684934120952732,-1.6503721525628239,1.1016345391010525,1.06194644711834,0.24088721121569043,4.115428245906446
0.6734905095466028,3.0706415080226686,-4.206232868283044,0.986194558696042,0.06174646798685138,-0.37660862399881123,0.20923155197030985
0.8772481850943602,2.4658633343709484,3.017889384262293,1.3110003102154706,4.84970363235868,0.27030734957512637,12.792012195876879
0.5788758704053609,2.5633465955138037,3.8753074917646537,1.731289445002138,-5.706802990539657,-0.16663582848376787,2.875380583662532
0.6698721529572034,2.638301515286142,2.251101131494931,0.5988743154850719,6.168630933187257,-0.0360302863157924,12.290749762094812
0.46492770527460786,2.9337480154023585,1.6287907551442766,1.7785539288444372,3.8635467146481632,0.8912112770300358,11.56077839634388
0.1666156643303022,3.0652752275566812,-1.5473103161681272,1.4063919385157004,8.360409634241543,0.004704455531085627,11.456086604007185
0.7296701318748174,2.908976074654277,-2.95200454418322,1.540458812541878,-14.093475918426066,-0.010934711624402382,-11.877310155162716
0.7666879956790854,2.8596414354325983,0.2973129497905026,1.8528387535575894,5.013962636804663,-0.0016342635278755993,10.788809507736563
0.4845818330152665,2.813273189712059,-2.145205249138317,1.3850708290026745,6.3579636870698435,0.5074340244309009,9.40311831409243
1.0134505298285286,1.9336113561050683,-1.0354595610922774,2.2938118187026837,4.893759155818847,-0.10572193560726464,8.993451363755584
0.3595251660642381,2.5647103587892923,1.9071518829996632,1.6076177499086162,7.130326352162833,0.3311422088783919,13.900473718803035
0.6229348250519783,2.481577652653086,2.9157581113312814,1.7480118778041671,1.6435839145717899,-0.18447154857073106,9.227394832841572
0.5820320318880658,3.0095890938473713,3.4093903173149016,0.12128804574705133,5.901729342276498,-0.37428866026119245,12.649740170812695
0.8840436164669994,2.5235982494138947,2.405151793142814,1.8717193432199544,-3.2489003935918883,-0.13829264377390574,4.297319964877867
0.8729075000455868,3.211479387081858,-3.0341670101789697,2.141706664224262,5.094728610441124,0.8231795506506798,9.109834702264541
0.6421075130740695,2.5726135386068605,-0.7482619759770327,0.49958359931439417,13.940829219980731,-0.4996855625945118,16.40718633240451
0.6813022758036952,2.433210205450581,-1.1586892076371968,1.5323023779170948,2.646353750967276,-0.14922352103842773,5.985255881463022
0.45901201265862934,3.047369030076654,4.208099064311371,2.080260529201565,2.346068882751877,0.009086753553442697,12.14989627255354
0.2670881821277284,2.7138857682788333,5.823774754392236,1.288271045199524,-4.887797841208221,0.06907106062665427,5.274292969416754
0.5538094442270085,2.74265842770087,-3.5191047191756244,0.4971707433086699,1.8599059616193592,-0.13827968966121024,1.9961601680190726
0.6423536127456198,2.9545420730008116,-5.002248194566512,0.07362591485296867,2.6474389594013092,-0.22479782057177566,1.0909145448624216
0.830929079736247,2.6157568511476432,2.626637450537288,0.7612561927041651,8.806700560286792,0.2768079794207957,15.91808811383293
0.8260281636894639,2.4900872447020435,6.133674936488859,1.3320151099038662,-11.631811761856497,-0.12679411989428171,-0.9768004269665467
0.5468885477208395,2.8791424108533716,-0.12762033928063363,1.594985356440736,2.4439481267099805,0.5483012904469844,7.885645392891277
0.5618180852691682,2.5788387169083618,0.9017179278075175,1.3034657382160326,-6.1013701318744955,0.5145141498556798,-0.24101551381773612
0.4307825912879621,2.5446709545183435,-0.12704298150911167,2.5395381530306764,6.017504396200777,0.1855455258882433,11.59099863941689
0.3655563505818924,2.4870535978149,4.839014265280124,0.6048995963642068,6.09641354091767,0.25473356272796216,14.647670913686754
0.3152927731582249,2.656309032230549,-4.163952506039546,1.152363134456537,6.626908198191331,-0.17186539247561708,6.415055239521479
0.9574403605875996,2.506107530208927,2.894592637051781,1.4279513989652755,11.956189864158436,0.5642473570011717,20.30652914797319
0.5254092044229288,2.896511662032916,1.1322129708392572,0.7578893535976762,2.402141657748386,0.19070038126276925,7.904865229903933
0.5379777004852335,2.6300362108837865,1.358268537554716,1.6875958213117466,7.4857984924907335,0.05927755716487691,13.758954319891094
0.39491928083423244,2.7545619602974805,-0.7920480223212367,1.15730749762338,5.763068974701724,0.36286994778210885,9.640679638917689
0.7514210097948768,2.311191138118276,-2.9142799635409413,0.9762849115257248,7.08773831743611,0.04576694897901644,8.258122362313063
0.33151260850157205,2.880337732992939,0.6343263276469129,0.921355291675003,8.34054841219004,0.5568523629285425,13.664932735935011
0.5775445297218129,2.841753589663581,-0.5030771220433825,1.6817696939385167,5.180038845087137,0.11406953104860788,9.892099067416273
0.45766332400174975,2.872738829140218,4.162402644819573,1.3711764423100712,3.150745263820728,0.10857513831730431,12.123301642409643
0.6828369452028625,3.0637244008015423,1.4566578274300641,1.1424094480223863,-13.629743426378853,-0.010042299298805837,-7.294157104220804
0.52520675471891,2.7680598159433183,0.9067432021524694,1.5131448238132559,3.7193664479692954,-0.19272719610603767,9.23979384849121
0.40759055009658646,2.8394636405704383,3.7069630947858525,-0.025340138765167212,6.612320056186832,0.43140766267276087,13.972404865547304
0.609951428944162,2.760830107565173,1.4147508803365547,2.450052146328155,3.1318028763356587,0.12941685960046784,10.496804299110172
0.6901116075183618,2.5417214913572774,1.2577864059558146,2.1226965768697235,-1.94215873906474,-0.5403391821930288,4.129818160443408
0.6265798855450546,2.6329568190015853,3.76042512639707,1.1841302594460585,7.457743344715485,0.6270433236478019,16.288878758753054
0.6680116156030302,2.6331590702555547,0.5695248120981637,1.125890408094827,7.845127825149712,0.04908519090168288,12.890798922102972
0.5035181775568575,2.9321174973532065,0.2196941181217886,1.358300739683485,-14.887127862669313,0.09425112813199096,-9.779246201821985
0.551205588997632,2.444563510739088,2.69605535965503,1.5858836068330544,2.882594864631072,0.10381303597194752,10.264115966827823
0.49682139145024246,2.1980050929101793,6.118922456765081,0.5013331033150152,-3.502348978893254,0.049286620597527656,5.862019686144793
0.5517653767596477,2.926238110393308,-3.1079045751924963,0.8706481174554236,-1.6543526153568582,0.44558791515455154,0.031982329213576244
0.4721180983301371,2.8790113074405346,0.58780412891004,0.8078416767112626,6.0789744828048065,0.6547704521642623,11.480520146361043
0.3117787557377757,2.546006069259247,-5.422346643395567,1.286576613730751,9.736530647128996,0.13947217830054337,8.598017620761746
0.6460545936522569,2.29777062640264,2.8623530989391774,1.1628452762746342,-0.9471229173081206,0.14957520671604413,6.171475884676632
0.5443505215195987,2.3749124163283706,2.5014865148565413,0.13569720092446438,-1.9196370770100823,-0.3547598084065725,3.28204976821232
0.3286503728189538,2.9011444416421015,7.323454402877038,1.058150599032366,-1.4619708553159716,0.04020452927843749,10.189633490332925
0.69616081611897,2.6885441309709193,-1.135004222039142,0.9854818178299197,2.5937779486764403,0.6627296133740278,6.491690104931135
0.4555857551843134,2.9892169328204794,2.1700827667481386,1.075940424574497,5.514971321334321,0.1578589919910287,12.363656192652778
0.6240211908097502,2.494032807776546,2.2025378779066216,1.8961945780128477,-4.088182471341008,0.3147869776029267,3.4433909607676845
0.7429223980063245,2.579072073886118,4.747389591502382,1.2420230308839935,3.1266868467915176,-0.4476902352753587,11.990403705794979
0.6375483545304466,2.5362375822985603,1.3493226719598987,2.2094439801892496,-3.123769355463354,0.8387487072578813,4.4475319407726825
0.8149695325003554,2.75442604705791,-2.2127232440556286,1.70515863481686,-0.5041868267325756,0.1250275228689831,2.6826716664559043
0.3980745864743384,2.9680485241671706,5.658636679474602,1.1727264599936629,10.504925388644768,-0.4170260795951757,20.285385559159366
0.6855479337320065,2.8642657502238977,-0.4770574043222904,0.9225007803778748,-8.31609435244945,0.6425205533614644,-3.6783167390764975
0.4946528941270813,3.1381124255009993,4.993164249963011,1.5444503162759127,4.4543379488333805,0.6830792590377446,15.307797093738131
0.4619950729599633,2.6495276932718554,5.00720263843781,1.4239674594342944,7.481497399319861,-0.2916088721608046,16.73258139126298
0.5132586868180411,2.9956541212424463,4.44502333594503,1.3483164973286808,3.945930171218526,-0.14481134331136475,13.10337146924136
0.5601938985401701,2.6871968024420405,1.546383627656145,2.664308898761155,-1.0406724794750395,0.11778597850066938,6.5351967264251405
0.624762179227259,2.1841077890434715,0.10829616567376125,1.6941946545741893,-7.57860854823335,0.14405099780185862,-2.823196761912811
0.4103091241995118,3.183955749477363,5.504229761185206,1.632931533838438,-8.212744868367674,0.35950796923817596,2.8781892695710214
0.7730778355531719,2.605341823704426,3.627645693088272,1.4575971960237484,6.096788052655859,-0.0373022057409455,14.523148395284531
0.696666553139461,2.6271729000161024,-0.18724023594997516,0.8592739632559336,6.070708003140786,-0.17870544706890115,9.887875736533406
0.3451480503219091,2.8063060481742954,-0.9241292296936703,1.0230322969375505,5.39254383799113,-0.7307010397112597,7.912199964019955
0.87622503226875,2.16735557232787,7.830939014684035,1.5627942238403163,1.6442688210263654,-0.13253508597842348,13.949047578168914
0.9478027850048723,2.913626191010274,4.336049025847688,1.8696758862644032,-8.352675516506407,-0.30361900267924036,1.4108593689415896
0.821884146070976,2.8903296661324713,4.48336575232182,1.4792917796425524,9.115766765317852,0.8104224077665649,19.60106051725224
0.583306655995113,2.6996032939748997,1.4507527641441407,1.9083193258733566,4.400838322584882,0.08689490279631722,11.12971526536871
0.42688451140565115,2.8003958375543143,-2.2323925101244733,1.6787655269044781,13.125645437859538,0.28317783582879,16.082476639428297
0.8000531835228485,2.616562007369247,1.9606555425483763,1.5273480376077815,-6.856886095052944,0.7240919793962041,0.7718246553915135
0.5441053933352019,2.8692481944056545,3.9448260671402586,1.3056628907489993,-8.196683756915789,0.620932157983673,1.0880909466979984
0.8295514540991411,2.9064252145255387,0.5742753135942725,0.8574821389173991,-4.216466064726407,-0.066246165700733,0.885021890709212
0.6514713993862145,2.7202957312800513,1.486428974407454,1.6105709775215826,-10.839353829164121,-0.39176837733626485,-4.762355123905084
0.7863899052647255,3.028731569520305,3.9266314793690897,1.6672720579127178,18.175470087937452,-0.44282567249130644,27.141669427512984
0.6774750532264219,2.409168895299405,4.591868217435496,1.4216049727111022,-7.308306000216505,-0.24395515599782205,1.5478559824580966
0.7389685259848866,2.4092285839768293,1.3433109242897903,1.1995807511143146,9.151894606317665,0.2075277726681441,15.05051116435163
0.6167437186016793,2.0191451110565404,-2.8837166160472427,1.985301507069898,-2.145517224972713,-0.16832378689121194,-0.5763672911830495
0.9284843954360383,2.8704852460425974,1.010721935553116,0.768601682467241,5.817486855522036,-0.3224930396204201,11.073287075400609
0.6371847356512098,2.6459648943847442,-4.839557454554824,0.7508148176187914,0.9049251534140644,0.08682270521686548,0.18615485173085117
0.685486076615123,2.44368720501956,6.599482483152615,1.9746270470694771,5.554288213739345,-0.028678837215570893,17.22889218838055
0.9455660112625596,2.8361193685178616,4.854358134562684,0.8906144694990622,1.7180760853963388,0.44739976105651175,11.692133830295019
0.37824442400833946,2.6037356249678822,-2.62332419107899,2.3106895618885304,2.082709563883368,0.3144128897284099,5.0664678733975395
0.391813123588618,2.7297309343406857,-1.5383075793086638,1.423953897827893,13.46346938521135,-0.37525861629904617,16.09540114536084
0.785118211064438,2.896849370436847,-2.2157270090847825,1.3831208375368231,-1.481877093680347,-0.011667613486369873,1.3558167027866088
0.40890903087881597,2.845211958034785,-0.17620702723380835,2.177631656287337,4.164655041147926,0.1888237211963946,9.60902438031145
0.9561841393249686,3.095171252299294,1.7623693070753463,1.7383042946375893,5.397943397877994,0.10742868145265001,13.057401072667842
0.5422718567695566,2.8656198944756097,1.300390813240919,1.3815047940468215,-2.2949340956085456,0.04406142618181362,3.8389146891061747
0.4836529885502622,2.4618628545240298,-0.1429565366655674,2.5837524753032253,5.398278670972677,-0.525343820465029,10.259246632219597
0.9525530464499612,2.4566509364998406,5.41530321851649,1.114733752620987,5.057784012648683,0.4719539427981803,15.46897890953414
0.8748664070773075,2.3084225390930766,-2.9209230767322434,1.9602069370703645,-4.826239882220824,0.001664222612356652,-2.6020028530999624
0.9428282285837472,2.562469814992946,-1.2649205673928983,1.5157307992163904,-5.172390487175804,1.0284350962394497,-0.38784711553616846
0.7739941041765819,2.9380758681539874,0.2671268413639964,2.198375817429337,3.033835885005648,0.396774171108938,9.60818268723849
0.46367574454393395,2.2703605197374577,0.7996379449273906,1.7381488455751692,-4.34488029256408,-0.2504960118540757,0.6764467503657949
0.9502919366522148,2.541705426937008,5.900648934781166,1.6357973029957857,1.8351634991215955,0.20107549103528755,13.064682591523058
0.567840778549511,2.8298008842986073,2.756011799306646,0.9365477071204351,7.6964854446470135,-0.4673108752916385,14.319375738630576
0.7558048442192713,2.883952097559195,-2.1304576452014596,2.499378941878803,4.142478141242708,0.5648102295512043,8.71596660924972
0.7812297739973696,2.701751596186968,-2.5928282056426655,2.505071561898426,-5.813539220718835,-0.08756785468596283,-2.5058823489646995
0.5876814830390852,2.8193603070899105,6.066642674165086,1.0479200324779294,-3.3214458650782097,0.03488214198397866,7.235040773677779
0.7227273641660111,3.2207446880626693,1.000893977404448,1.0910635540347131,8.349375075998395,0.39012689792937727,14.774931557595615
0.776832022818626,2.903056451176784,3.0392063142102503,1.401888824059594,-0.22170166296555777,-0.08748619657552575,7.811795752724171
0.6809972746998931,2.462174911143248,-0.561545132450151,1.7459079852105626,2.632335167264229,0.24566402644407032,7.2055342323118525
0.42185412493027874,2.3022310812071867,6.444405829362191,1.9875807688272704,-3.3700663362460226,-0.15183960368322344,7.63416586439768
0.6672682080383177,2.7543595266836904,0.07373460110158334,1.8862628155214523,1.4887049337665954,0.2675724581685703,7.13790254328021
0.8478026214089078,2.8768823225031332,0.7813182767989024,1.1472168004882846,5.531464747955089,-0.20278514276914508,10.981899626385172
0.49293950895296684,2.559475612225463,0.25823622031792715,1.5520715785975518,2.7077191094744224,-0.19560728366709504,7.374834745901236
0.5886253865691136,2.8550222820410274,1.1464973967192043,1.0221908776402895,0.6640498055096559,-0.2627642352430162,6.0136215132362745
0.5384905605114557,2.6579170110772847,0.8240486007668568,1.6565030030634325,-10.147071409763111,0.2507336942850422,-4.219378540059038
0.9396157340220692,2.2216819296232018,-3.3366630124461016,0.6241709283683691,2.147142254009925,-0.6114863345741257,1.984461499003338
0.7329495145935699,2.8215896845243575,-0.26267415200921485,1.8683308876195515,-1.2516388003796344,-0.2019730742294912,3.706584060119139
0.6864469985180593,2.404382187868952,4.232219189991361,1.5583454144753628,2.0877938751114953,0.3599199107503503,11.32910757671558
0.4797089726745031,2.8586693060928434,-5.84334952069069,1.5796561831304339,12.311187517508053,-0.060960757118473076,11.32491170159667
0.7095877907539545,2.9167496003572815,1.3082036535176376,1.8495588556967704,1.6528203552973375,-0.8689303021847512,7.567989953438232
0.49649264603082227,2.8013969266161705,-2.6270386327966824,1.8535715095666452,7.220109290933322,-0.2027169113262502,9.541814829024027
0.6204891882456849,3.0998070716069694,7.166898590897465,2.1285604185707454,-7.619699899740856,-0.6774424229936056,4.718612946586405
